ID,comment,label
996,"
بعدو من الشباب المغربي فهو في صحة جيدة و لاةيحتاج الى لقاحكم السام و خصوصا جونسون الذي تخلصت منه امريكا بعد الكوارث التي تسبب فيها هذا اللقاح ..و ندعو اللجنة اللاعلمبة الى الاستقالة لانهم يعرضون خياة النغاربة لخطر النوت بهذا اللقاح و نكلب من جلالة الملك التدخل قبل فواة الاوان
",0
997,حنا ماخايفين من كورونا وماغانتلقحوش,0
998,نحن الآباء والأمهات لا نسمح أن نسلم فلذات أكبادنا طواعية أو كرها لتلقيح غير مقتنعين من سلامته.,0
999,"
الكل أصبح يلقب بباحث مع العلم انه طبيب عام، فهل تصفح وقرأة المقالات في كوكل، تخول للإنسان ما لقب باحث؟؟؟ فتبعا للنصاإح قمت بالتلقيح 1 و2 علما انه قيل لنا اننا سنبلغ المناعة الجماعية وقناعة منا قمنا بتلقيح أنفسنا، غير أمه أصبت بكوفيد انا وزوجتي الشي الذي دفعنا إلى التداوي حسب البروتوكول المعمول به، غير أنه فوجأنا بقرار الجرعة 3.??? يعني أن كل هؤلاء الخبراء واللجنة العلمية ووزارة الصحة يخبطون خبط عشوائ، و يقومون بنقل الإجراءات المتحدة من طرف ماما فرنسا!
أن المتتبع للقنوات الفرنسية يلاحظ اشهارا يتردد طيلة الوقت : يوضح ان 8 الحالات من 10 في الإنعاش هي حالات لم تتلق التلقيح، وأن 2 حالات تلقت تلقيحا ما، إذن لكي افسر بالخشيبات لهذا الباحث في السياسات الصحية، إن 80٪منغير الملقحين هم في الإنعاش، وكذا20٪.ملقحين في الإنعاش. فكيف لك بالنسبة الماوية التي تقول عنها 99٪،انك تذكرنا بزمن الانتخابات الماضية
",0
1000,"انا مستعد للدفع غرامة مالية أو أن أدخل إلى السجن على أن التلقة هذا اللقاح
",0
1001,"نحن اصحاب نضرية المٶامرة كنا نعلم بهذه الاجراءات و جفت اقلامنا لتنبيه الناس لكن لا حياة لمن تنادي، الان لم يعد لذيكم حل اخر سوی الشارع۔۔۔اما ان تناضلون من اجل حريتكم و مستقبلكم و مستقبل اطفالكم او ستعيشون كالعبيد يخقنونكم بما يريدون متی يريدون و كم مرة يريدون، الرسالة واضحة اما سارعو الی مراكز التلقيح او ستقتادون اليها بالقوة كالابقار،۔ المشكل ليس فقط كورونا لكن ما بعد كورونا۔۔۔ربما او من المٶكد ان الطواریء الصحية سيتم استخدامها مستقبلا لقمع الشعوب و سلب حرياتهم و ممتلكاتهم۔ بقاو ناعسين و تتفرجوا و الله تدوز عليكم الدكاكة۔۔۔علی الاقل نحن مغاربة الخارج لذينا البديل بامكاننا الهجرة لعدة بلدان فيها الاجراءات مخففة اما انتم فلا مفر لكم الفاشية امامكم و البحر وراءكم اين المفر۔",0
1002,"
نود تدخل جلالة الملك نصره الله لوقف فرض إجبارية التلقيح و الله المعين.
",0
1003,"
لست مغفلا كي أعرض نفسي لهذا التلقيح ، لا انا ولا عائلتي سندخل اي مواد غريبة لأجسامنا ، الحمد لله نحنالمغاربة لسنا كوامب و كل واحد عارف النفع فين كاين ، الكيماوي اللي خرج علينا
",0
1004,أغلبية زملائي في العمل ليخدا تطعيم سينوفارم كلهم اصابو بكوفيد,0
1005,"الشعب يرفض اللقاح ، أنا براسي ماغادش نديرو  ",0
1006,البرازيل بحتو في لقاح صين لقاوه مضر رفضوه مغاربة باغين يصفوها بنادم,0
1007,"لا ثم لا للتلقيح
صحة التلاميذ ليست فئران تجارب",0
1008,نا اخذة الجرعة الاولى والثانية عندما اخذة الجرعة الثانية احسست بالفشل والحمى لمدة ثلاثة ايام تحسنت وبعد شهر جائني الم على ذراعي كأني مشلول والان يراودني الخوف انصح الجميع بعدم اخذ هذه الجرعات اللقاح خطير يشكل الخطر على العالم,0
1009,"
ماهي الجريمة التي ارتكبها غير الملقح لتفرضوا كل هذه القيود ؟؟؟؟؟
أليس للص والمجرم والفاسد و …. حقوق تفوق ما تبقى للشخص غير الملقح؟؟؟؟
دعيناكم لله اله يأخذ فيكم الحق
الله يسلط عليكم اكثر من كورونا
كورونا أفضل من سياساتكم التحقيرية الديكتاتورية 
",0
1010,"
الأطفال واليافعون سيصبحون فئران تجارب. احذروا، حفظكم الله، حتى تتيقنوا. اللقاح الحالي لا يحمي أحدا. تريثوا، ففي السرعة ندامة. والله أعلم.
",0
1011,"
بكل صراحة درتو الشعب اللهاية اعطيتوه اعظم فاش ايتلاها شي مقابل المشاريع اديالو او المصالح اديالو او شي مضارب مع اللقاح الله ايستر
",0
1012,"
لا لاجبارية التلقيح اولاد للل
",0
1013,"
التلقيح اختياري ولكنه إجباري ، أي منطق هذا ؟ على الوزارة ان تعطيني ضمانات لأتلقى هذا التلقيح وإلا فدعوني وشأني ، هذا جسمي وأنا مسؤول عنه .
",0
1014,"أليس ها ابتزاز صارخ، حكومة تفرض عليك اللقاح و بدون أي ضمانات من طرفها، هل نحن فعلا بشر ؟ حتى الحيوانات لا أرضى أن عاملها هكذا",0
1015,"
وهل سيادة الوزير المحترم تلقى الجرعة الثالثة ام فرضها على غيره من يتوفر على جواز التلقيح . اتقوا الله، كنتم تقولون ان من تلقى الجرعة الثانية سيكتسب جسمه المناعة الكافية ضد كوفيد 19 والآن تفرضون الجرعة الثالثة ، وقد تكون الرابعة، ولما لا الخامسة…… وربما قد تكون العاشرة. حسبنا الله ونعم الوكيل.
",0
1016,"
معززة للمسنين والصفوف الامامية والشرطة والدرك والجيش ثم 60 سنة ثم 50 سنة ثم نقص تاظربوها لكولشي
كان عليكوم تݣولوها من الاول انه هناك ثلاث جرعات ديريكت بلا تكذبيت ولي ظربو جونسون اند جونسون وعاودو هوما اظربوها يوليو ظاربين ربعة دلجرعات؟
",0
1017,"
سؤال لي وزارة صحة لماذا خصصت لقاح فايرز للطفل عيب والله حتى عيب هنا الكثير من شباب مقبلين على سفر للخارج من أجل دراسة او العمل هؤلاء هم من يجب تخصص لهم هذا لقاح ، لانكم تعرفون أن كل دولة الاوروبية والامريكية ودول اخرى في أسيا لا تعترف بلقاح الصيني . 
",0
1018,"
هذا اللقاح تم توقيفه اليوم في اروبا، جنوب افريقيا و دول أخرى بسبب الوفيات التي تحصل عند التلقيح به.
",0
1019,"
ما دام القرار بيد بعض السفهاء هادي هي النتيجة، هناك امراض اكثر فتكا من هاد كوفيد د والو، ولا احد يهتم لها. واش هاد البلاد ولات مبنية غير على هاد التلقيح؟ حسبنا الله ونعم الوكيل 
",0
